sample_index,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
35401,9.154387,-8.67031,-17.824697,1.0,1.8148144e-08,1.0,1.8148146e-08,0.0,1.7763568e-15,0
35402,13.473789,-13.01856,-26.49235,1.0,3.1226172e-12,1.0,3.1226172e-12,0.0,0.0,0
35403,1.8443902,-1.6287856,-3.4731758,0.9699148,0.030085173,0.9699148,0.030085174,0.0,1.8626451e-09,0
35404,13.26359,-12.215138,-25.47873,1.0,8.604556e-12,1.0,8.6045554e-12,0.0,8.6736174e-19,0
35405,12.626426,-12.414729,-25.041155,1.0,1.3327964e-11,1.0,1.332799e-11,0.0,2.6020852e-17,0
35406,11.292082,-10.384968,-21.67705,1.0,3.8528045e-10,1.0,3.8528047e-10,0.0,2.7755576e-17,0
35407,2.687574,-2.7065182,-5.394092,0.99547726,0.0045227953,0.99547726,0.0045227953,0.0,0.0,0
35408,4.1786942,-3.6440525,-7.8227468,0.99959964,0.00040035968,0.99959964,0.00040035966,0.0,2.910383e-11,0
35409,-3.182604,4.0018578,7.1844616,0.00075770257,0.9992423,0.00075770257,0.9992423,0.0,0.0,1
35410,6.211649,-5.9102454,-12.121895,0.9999945,5.439081e-06,0.9999945,5.439081e-06,0.0,0.0,0
35411,13.556656,-12.894987,-26.451643,1.0,3.252351e-12,1.0,3.252351e-12,0.0,0.0,0
35412,-3.2543185,3.8915927,7.145911,0.0007874592,0.9992125,0.00078745914,0.9992125,5.820766e-11,0.0,1
35413,-0.09956491,0.22992392,0.3294888,0.418365,0.581635,0.418365,0.58163506,0.0,5.9604645e-08,1
35414,14.227224,-13.60835,-27.835575,1.0,8.1501077e-13,1.0,8.150107e-13,0.0,5.421011e-20,0
35415,6.927984,-6.6510706,-13.579055,0.9999987,1.2667498e-06,0.9999987,1.2667498e-06,0.0,0.0,0
35416,0.37739742,0.13689978,-0.24049763,0.55983627,0.44016373,0.55983627,0.4401637,0.0,2.9802322e-08,0
35417,4.5566387,-4.3658104,-8.922449,0.9998666,0.00013334343,0.9998666,0.00013334345,0.0,1.4551915e-11,0
35418,3.4329498,-3.3969395,-6.8298893,0.9989202,0.0010798106,0.9989202,0.0010798106,0.0,0.0,0
35419,5.5937333,-4.9267573,-10.520491,0.99997306,2.6977224e-05,0.99997306,2.6977223e-05,0.0,1.8189894e-12,0
35420,2.6907341,-2.545525,-5.2362595,0.99470806,0.005291966,0.99470806,0.0052919663,0.0,4.656613e-10,0
35421,11.623096,-12.311474,-23.93457,1.0,4.0304003e-11,1.0,4.0304003e-11,0.0,0.0,0
35422,8.655582,-8.036127,-16.69171,1.0,5.634854e-08,1.0,5.6348537e-08,0.0,3.5527137e-15,0
35423,3.5225952,-2.9262986,-6.4488935,0.99842024,0.0015797722,0.99842024,0.0015797722,0.0,0.0,0
35424,0.5492848,-0.25315106,-0.8024359,0.6904953,0.30950472,0.6904953,0.30950472,0.0,0.0,0
35425,6.542707,-5.54984,-12.092546,0.9999944,5.6010745e-06,0.9999944,5.6010745e-06,0.0,0.0,0
35426,3.2245064,-3.2357793,-6.4602857,0.99843806,0.0015619054,0.99843806,0.0015619054,0.0,0.0,0
35427,-0.37765056,0.769445,1.1470956,0.24101998,0.75898,0.24101998,0.75898,0.0,0.0,1
35428,4.6104026,-4.439186,-9.049589,0.9998826,0.00011742549,0.9998826,0.00011742549,0.0,0.0,0
35429,9.230399,-9.799246,-19.029644,1.0,5.4391447e-09,1.0,5.4391447e-09,0.0,0.0,0
35430,-4.312851,5.6503925,9.9632435,4.7097503e-05,0.9999529,4.7097503e-05,0.9999529,0.0,0.0,1
35431,0.68019325,-0.49374786,-1.1739411,0.76385665,0.2361434,0.76385665,0.23614335,0.0,4.4703484e-08,0
35432,3.760243,-3.350417,-7.1106596,0.9991843,0.00081569044,0.9991843,0.00081569044,0.0,0.0,0
35433,5.321969,-4.7203717,-10.042341,0.9999565,4.3515876e-05,0.9999565,4.3515873e-05,0.0,3.637979e-12,0
35434,16.198555,-15.203781,-31.402336,1.0,2.302177e-14,1.0,2.302177e-14,0.0,0.0,0
35435,1.2194356,-0.8182607,-2.0376964,0.88469845,0.115301505,0.88469845,0.115301505,0.0,0.0,0
35436,8.634813,-8.212826,-16.84764,1.0,4.8212907e-08,1.0,4.8212907e-08,0.0,0.0,0
35437,11.330217,-10.128948,-21.459166,1.0,4.790742e-10,1.0,4.790742e-10,0.0,0.0,0
35438,-0.4221824,0.65717316,1.0793556,0.253628,0.74637204,0.253628,0.74637204,0.0,0.0,1
35439,6.7220144,-6.3275747,-13.049589,0.99999785,2.1509709e-06,0.99999785,2.1509707e-06,0.0,2.2737368e-13,0
35440,8.077414,-7.386454,-15.463867,0.99999976,1.9236573e-07,0.99999976,1.9236573e-07,0.0,0.0,0
35441,-3.6349745,4.3095655,7.94454,0.00035446725,0.9996455,0.00035446725,0.9996455,0.0,0.0,1
35442,5.6459312,-5.755761,-11.401692,0.9999888,1.1176428e-05,0.9999888,1.11764275e-05,0.0,9.094947e-13,0
35443,4.046701,-4.159605,-8.206306,0.9997272,0.00027285249,0.9997272,0.00027285249,0.0,0.0,0
35444,6.9542794,-6.6162176,-13.5704975,0.9999987,1.2776362e-06,0.9999987,1.2776363e-06,0.0,1.1368684e-13,0
35445,13.931576,-13.422835,-27.354412,1.0,1.3186507e-12,1.0,1.3186506e-12,0.0,1.0842022e-19,0
35446,4.537253,-3.8945093,-8.431763,0.99978226,0.00021778974,0.99978226,0.00021778974,0.0,0.0,0
35447,15.128168,-14.426836,-29.555004,1.0,1.4602418e-13,1.0,1.4602418e-13,0.0,0.0,0
35448,8.7633705,-9.218851,-17.982222,1.0,1.5503165e-08,1.0,1.5503165e-08,0.0,0.0,0
35449,4.3062997,-4.21098,-8.51728,0.9998,0.00019994273,0.9998,0.00019994272,0.0,1.4551915e-11,0
35450,11.036116,-11.187294,-22.22341,1.0,2.2309807e-10,1.0,2.2309807e-10,0.0,0.0,0
35451,6.4618297,-6.7890024,-13.250832,0.9999982,1.7588798e-06,0.9999982,1.7588798e-06,0.0,0.0,0
35452,10.563099,-9.201536,-19.764635,1.0,2.6081228e-09,1.0,2.6081228e-09,0.0,0.0,0
35453,10.639618,-9.13491,-19.774529,1.0,2.5824467e-09,1.0,2.582447e-09,0.0,2.220446e-16,0
35454,8.718824,-8.243472,-16.962296,1.0,4.2990116e-08,1.0,4.2990116e-08,0.0,0.0,0
35455,9.348841,-8.085236,-17.434076,1.0,2.6821118e-08,1.0,2.6821118e-08,0.0,0.0,0
35456,9.571471,-9.256952,-18.828423,1.0,6.651493e-09,1.0,6.6515065e-09,0.0,1.3322676e-14,0
35457,7.8808236,-7.9687614,-15.849585,0.9999999,1.3080152e-07,0.9999999,1.3080154e-07,0.0,1.4210855e-14,0
35458,7.0985174,-6.6838923,-13.78241,0.9999989,1.0336537e-06,0.9999989,1.0336537e-06,0.0,0.0,0
35459,8.172955,-7.4006977,-15.573652,0.9999999,1.7236486e-07,0.9999999,1.7236486e-07,0.0,0.0,0
35460,2.1245818,-2.0645561,-4.189138,0.985067,0.014932973,0.985067,0.014932973,0.0,0.0,0
35461,12.94695,-11.793703,-24.740654,1.0,1.7999916e-11,1.0,1.7999918e-11,0.0,1.7347235e-18,0
35462,9.730044,-8.72896,-18.459003,1.0,9.624023e-09,1.0,9.6240225e-09,0.0,8.881784e-16,0
35463,11.400021,-10.627955,-22.027977,1.0,2.7125088e-10,1.0,2.7125088e-10,0.0,0.0,0
35464,4.9882255,-5.110247,-10.098473,0.9999589,4.1140655e-05,0.9999589,4.1140655e-05,0.0,0.0,0
35465,8.065534,-7.4161525,-15.481686,0.99999976,1.8896843e-07,0.99999976,1.8896844e-07,0.0,1.4210855e-14,0
35466,5.9393764,-5.1393156,-11.0786915,0.9999845,1.5437561e-05,0.9999845,1.5437561e-05,0.0,0.0,0
35467,4.570522,-4.25775,-8.828272,0.9998535,0.00014650977,0.9998535,0.00014650979,0.0,1.4551915e-11,0
35468,-0.66779685,1.0608635,1.7286603,0.15075901,0.84924096,0.15075901,0.84924096,0.0,0.0,0
35469,-0.6481277,1.0243891,1.6725168,0.15808891,0.841911,0.15808891,0.84191114,0.0,1.1920929e-07,1
35470,13.5088825,-13.021738,-26.53062,1.0,3.0053696e-12,1.0,3.0053694e-12,0.0,2.1684043e-19,0
35471,4.8231974,-4.571143,-9.3943405,0.9999168,8.318665e-05,0.9999168,8.318665e-05,0.0,0.0,0
35472,9.325637,-8.661927,-17.987564,1.0,1.542056e-08,1.0,1.542056e-08,0.0,0.0,0
35473,12.435001,-11.210465,-23.645466,1.0,5.3815164e-11,1.0,5.381516e-11,0.0,3.469447e-18,0
35474,11.649089,-10.287088,-21.936176,1.0,2.9733066e-10,1.0,2.9733066e-10,0.0,0.0,0
35475,8.748839,-7.8540215,-16.602861,0.9999999,6.158414e-08,0.9999999,6.158414e-08,0.0,0.0,0
35476,9.045929,-8.470431,-17.516361,1.0,2.4702503e-08,1.0,2.4702503e-08,0.0,0.0,0
35477,8.798255,-7.8128505,-16.611105,0.9999999,6.107855e-08,0.9999999,6.1078545e-08,0.0,7.1054274e-15,0
35478,7.472723,-7.316979,-14.789701,0.99999964,3.774975e-07,0.99999964,3.774975e-07,0.0,0.0,0
35479,-4.077662,6.462206,10.539867,2.6459538e-05,0.99997354,2.6459536e-05,0.99997354,1.8189894e-12,0.0,1
35480,-0.5764437,1.0356596,1.6121032,0.16629681,0.83370316,0.16629681,0.83370316,0.0,0.0,0
35481,3.731196,-3.4185312,-7.149727,0.9992155,0.0007844626,0.9992155,0.0007844626,0.0,0.0,0
35482,4.3431177,-3.9945073,-8.3376255,0.9997607,0.00023928293,0.9997607,0.00023928269,0.0,2.4738256e-10,0
35483,10.515219,-9.9051695,-20.420387,1.0,1.35375e-09,1.0,1.3537499e-09,0.0,1.110223e-16,0
35484,0.07011095,-0.034791082,-0.10490203,0.5262015,0.4737985,0.5262015,0.4737985,0.0,0.0,0
35485,7.246282,-6.907748,-14.15403,0.9999993,7.128245e-07,0.9999993,7.128245e-07,0.0,0.0,0
35486,-3.2486024,5.0276747,8.276278,0.00025441797,0.99974555,0.00025441797,0.99974555,0.0,0.0,1
35487,7.961223,-7.1357923,-15.097015,0.99999976,2.7761916e-07,0.99999976,2.7761916e-07,0.0,0.0,0
35488,-5.1175647,6.4723516,11.589916,9.258898e-06,0.9999907,9.258898e-06,0.9999907,0.0,0.0,1
35489,5.883746,-5.042985,-10.926731,0.999982,1.7971037e-05,0.999982,1.7971039e-05,0.0,1.8189894e-12,0
35490,10.296292,-8.786535,-19.082829,1.0,5.1574243e-09,1.0,5.1574243e-09,0.0,0.0,0
35491,8.174942,-7.5278006,-15.702743,0.9999999,1.5149054e-07,0.9999999,1.5149054e-07,0.0,0.0,0
35492,10.413867,-10.053247,-20.467113,1.0,1.2919495e-09,1.0,1.2919495e-09,0.0,0.0,0
35493,5.204855,-4.746158,-9.951014,0.9999523,4.767701e-05,0.9999523,4.7677007e-05,0.0,3.637979e-12,0
35494,2.5532496,-2.3297665,-4.883016,0.99248284,0.007517199,0.99248284,0.007517199,0.0,0.0,0
35495,10.226735,-9.858668,-20.085403,1.0,1.8924313e-09,1.0,1.8924313e-09,0.0,0.0,0
35496,11.493892,-10.612011,-22.105904,1.0,2.5091582e-10,1.0,2.5091582e-10,0.0,0.0,0
35497,9.567804,-9.983864,-19.551668,1.0,3.2271443e-09,1.0,3.2271446e-09,0.0,2.220446e-16,0
35498,-7.9393544,10.058825,17.998178,1.5257747e-08,1.0,1.5257745e-08,1.0,1.7763568e-15,0.0,1
35499,-0.69147253,1.2306223,1.9220948,0.12762815,0.87237185,0.12762816,0.87237185,1.4901161e-08,0.0,1
35500,10.420426,-9.78524,-20.205666,1.0,1.6779961e-09,1.0,1.6779961e-09,0.0,0.0,0
35501,5.692111,-4.9175935,-10.609705,0.9999753,2.467476e-05,0.9999753,2.4674759e-05,0.0,1.8189894e-12,0
35502,1.2157921,-0.738738,-1.95453,0.8759398,0.12406025,0.8759398,0.12406024,0.0,7.450581e-09,0
35503,-0.53447616,0.9962362,1.5307124,0.17788947,0.82211053,0.17788948,0.82211053,1.4901161e-08,0.0,0
35504,10.289721,-9.424916,-19.714638,1.0,2.741837e-09,1.0,2.7418368e-09,0.0,2.220446e-16,0
35505,14.115364,-13.495171,-27.610535,1.0,1.0206977e-12,1.0,1.0206977e-12,0.0,0.0,0
35506,5.4972143,-4.96668,-10.463894,0.9999715,2.8548036e-05,0.9999715,2.8548036e-05,0.0,0.0,0
35507,7.4487333,-6.6860957,-14.134829,0.9999993,7.266439e-07,0.9999993,7.266439e-07,0.0,0.0,0
35508,-0.35567388,0.6072037,0.96287763,0.27630246,0.7236976,0.2763024,0.7236976,5.9604645e-08,0.0,0
35509,12.938564,-13.738054,-26.676619,1.0,2.5971185e-12,1.0,2.5971183e-12,0.0,2.1684043e-19,0
35510,6.067969,-5.4793406,-11.54731,0.99999034,9.661907e-06,0.99999034,9.661907e-06,0.0,0.0,0
35511,10.670977,-9.612056,-20.283031,1.0,1.5530712e-09,1.0,1.5530712e-09,0.0,0.0,0
35512,14.252048,-12.764119,-27.016167,1.0,1.8493874e-12,1.0,1.8493872e-12,0.0,2.1684043e-19,0
35513,10.107801,-9.408821,-19.516623,1.0,3.342247e-09,1.0,3.3422467e-09,0.0,2.220446e-16,0
35514,0.1328032,0.087424114,-0.045379087,0.5113428,0.48865718,0.5113428,0.48865718,0.0,0.0,0
35515,8.592338,-7.8881454,-16.480484,0.9999999,6.960119e-08,0.9999999,6.960119e-08,0.0,0.0,0
35516,7.5350246,-6.8923616,-14.427386,0.9999994,5.423323e-07,0.9999994,5.423323e-07,0.0,0.0,0
35517,17.825691,-17.022522,-34.848213,1.0,7.3386013e-16,1.0,7.3386013e-16,0.0,0.0,0
35518,-0.61170244,1.0845261,1.6962285,0.15495849,0.8450415,0.15495849,0.8450415,0.0,0.0,0
35519,3.4156635,-2.9773288,-6.392992,0.9983296,0.0016704473,0.9983296,0.0016704474,0.0,1.1641532e-10,0
35520,-4.035079,8.038628,12.073707,5.7075977e-06,0.9999943,5.7075977e-06,0.9999943,0.0,0.0,1
35521,8.191265,-7.663227,-15.854492,0.9999999,1.3016118e-07,0.9999999,1.3016118e-07,0.0,0.0,0
35522,9.862083,-10.4423065,-20.30439,1.0,1.5202517e-09,1.0,1.5202517e-09,0.0,0.0,0
35523,8.733407,-8.009836,-16.743244,1.0,5.3518193e-08,1.0,5.3518196e-08,0.0,3.5527137e-15,0
35524,2.227752,-1.8421692,-4.069921,0.983208,0.01679195,0.983208,0.01679195,0.0,0.0,0
35525,1.452006,-1.2753645,-2.7273705,0.9386225,0.061377473,0.9386225,0.061377473,0.0,0.0,0
35526,12.2078705,-11.064714,-23.272585,1.0,7.813485e-11,1.0,7.813486e-11,0.0,6.938894e-18,0
35527,12.630824,-12.711994,-25.34282,1.0,9.8571975e-12,1.0,9.8571975e-12,0.0,0.0,0
35528,8.834033,-8.338042,-17.172075,1.0,3.485479e-08,1.0,3.485479e-08,0.0,0.0,0
35529,9.4797125,-8.6539,-18.133614,1.0,1.33251365e-08,1.0,1.33251365e-08,0.0,0.0,0
35530,5.081938,-4.6331,-9.715038,0.9999397,6.036515e-05,0.9999397,6.0365146e-05,0.0,3.637979e-12,0
35531,6.443373,-6.343923,-12.787296,0.99999726,2.7960605e-06,0.99999726,2.7960605e-06,0.0,0.0,0
35532,8.832071,-8.16783,-16.9999,1.0,4.140348e-08,1.0,4.140348e-08,0.0,0.0,0
35533,-0.7073515,1.1982664,1.905618,0.12947395,0.870526,0.12947395,0.870526,0.0,0.0,0
35534,-0.59621143,1.0328984,1.6291099,0.16395228,0.83604777,0.16395234,0.83604765,5.9604645e-08,1.1920929e-07,0
35535,1.9645101,-1.9334936,-3.8980036,0.98012084,0.019879159,0.98012084,0.019879166,0.0,7.450581e-09,0
35536,14.210631,-15.0288925,-29.239525,1.0,2.0018617e-13,1.0,2.0018693e-13,0.0,7.589415e-19,0
35537,-0.8352122,1.3113961,2.1466084,0.10464858,0.8953514,0.10464859,0.8953514,7.450581e-09,0.0,0
35538,6.552642,-5.9917517,-12.544394,0.9999964,3.5648195e-06,0.9999964,3.5648195e-06,0.0,0.0,0
35539,5.453303,-5.21155,-10.664853,0.99997663,2.3350865e-05,0.99997663,2.3350867e-05,0.0,1.8189894e-12,0
35540,-4.645732,5.57565,10.221382,3.638265e-05,0.99996364,3.6382648e-05,0.99996364,3.637979e-12,0.0,1
35541,2.7118788,-2.6752806,-5.3871593,0.99544597,0.004554116,0.99544597,0.004554116,0.0,0.0,0
35542,6.2377186,-6.096191,-12.33391,0.9999956,4.399963e-06,0.9999956,4.399963e-06,0.0,0.0,0
35543,6.751413,-6.1118574,-12.86327,0.9999974,2.5915033e-06,0.9999974,2.5915033e-06,0.0,0.0,0
35544,15.961498,-14.600257,-30.561756,1.0,5.3357804e-14,1.0,5.3357804e-14,0.0,0.0,0
35545,8.496172,-8.071737,-16.56791,0.9999999,6.377469e-08,0.9999999,6.37747e-08,0.0,7.1054274e-15,0
35546,6.929326,-6.478981,-13.408307,0.99999845,1.5026076e-06,0.99999845,1.5026076e-06,0.0,0.0,0
35547,8.385105,-7.9128036,-16.297909,0.9999999,8.354262e-08,0.9999999,8.354262e-08,0.0,0.0,0
35548,11.568514,-11.018786,-22.5873,1.0,1.5504599e-10,1.0,1.5504598e-10,0.0,1.3877788e-17,0
35549,12.305309,-11.178706,-23.484016,1.0,6.324428e-11,1.0,6.3244285e-11,0.0,6.938894e-18,0
35550,-7.6162634,9.734341,17.350605,2.9156002e-08,1.0,2.9156004e-08,1.0,1.7763568e-15,0.0,1
35551,11.147713,-11.907043,-23.054756,1.0,9.715086e-11,1.0,9.715085e-11,0.0,6.938894e-18,0
35552,6.861336,-6.393718,-13.255054,0.9999982,1.751468e-06,0.9999982,1.751468e-06,0.0,0.0,0
35553,10.684038,-9.731022,-20.41506,1.0,1.3609811e-09,1.0,1.360981e-09,0.0,1.110223e-16,0
35554,9.911245,-8.885452,-18.796698,1.0,6.8659074e-09,1.0,6.865908e-09,0.0,4.440892e-16,0
35555,-0.70173323,1.1631372,1.8648704,0.13413638,0.8658636,0.13413638,0.8658636,0.0,0.0,0
35556,6.49424,-5.9520683,-12.446308,0.99999607,3.9321976e-06,0.99999607,3.9321976e-06,0.0,0.0,0
35557,11.057152,-10.4384775,-21.495628,1.0,4.6192047e-10,1.0,4.6192045e-10,0.0,2.7755576e-17,0
35558,11.195714,-10.554569,-21.750282,1.0,3.5807368e-10,1.0,3.5807365e-10,0.0,2.7755576e-17,0
35559,-2.4229252,3.3095448,5.73247,0.0032286092,0.9967714,0.003228609,0.9967714,2.3283064e-10,0.0,1
35560,9.937012,-8.784452,-18.721464,1.0,7.402381e-09,1.0,7.402381e-09,0.0,0.0,0
35561,-4.295056,5.873253,10.168308,3.836574e-05,0.9999616,3.8365702e-05,0.9999616,3.6379788e-11,0.0,1
35562,0.27973485,0.043508053,-0.2362268,0.5587836,0.4412164,0.5587836,0.44121638,0.0,2.9802322e-08,0
35563,11.859076,-11.372874,-23.231949,1.0,8.137534e-11,1.0,8.137534e-11,0.0,0.0,0
35564,4.828387,-4.9540596,-9.782446,0.9999436,5.6430414e-05,0.9999436,5.643041e-05,0.0,3.637979e-12,0
35565,12.1904545,-11.2081995,-23.398655,1.0,6.888002e-11,1.0,6.888002e-11,0.0,0.0,0
35566,-0.2738601,0.7341087,1.0079688,0.2673776,0.7326225,0.26737756,0.7326225,2.9802322e-08,0.0,0
35567,5.2066536,-5.203384,-10.410038,0.99996984,3.0127621e-05,0.99996984,3.012762e-05,0.0,1.8189894e-12,0
35568,9.947448,-9.260464,-19.207912,1.0,4.551029e-09,1.0,4.5510293e-09,0.0,4.440892e-16,0
35569,11.86032,-11.315509,-23.175829,1.0,8.607269e-11,1.0,8.60727e-11,0.0,6.938894e-18,0
35570,9.187395,-8.327497,-17.514893,1.0,2.473881e-08,1.0,2.473881e-08,0.0,0.0,0
35571,3.7670603,-3.3217697,-7.08883,0.99916637,0.0008336774,0.99916637,0.0008336775,0.0,5.820766e-11,0
35572,5.969392,-5.8972564,-11.866648,0.99999297,7.0206497e-06,0.99999297,7.0206493e-06,0.0,4.5474735e-13,0
35573,-0.359085,0.6274072,0.98649216,0.27160552,0.7283945,0.2716055,0.7283945,2.9802322e-08,0.0,0
35574,11.710764,-10.874544,-22.585308,1.0,1.5535503e-10,1.0,1.5535503e-10,0.0,0.0,0
35575,2.7459,-2.2099197,-4.9558196,0.99300694,0.0069930586,0.99300694,0.006993059,0.0,4.656613e-10,0
35576,5.448947,-4.94283,-10.391777,0.99996936,3.0682822e-05,0.99996936,3.068282e-05,0.0,3.637979e-12,0
35577,6.8046083,-6.7133217,-13.51793,0.9999987,1.346595e-06,0.9999987,1.346595e-06,0.0,0.0,0
35578,9.848105,-9.223501,-19.071606,1.0,5.2156315e-09,1.0,5.2156315e-09,0.0,0.0,0
35579,7.1171613,-7.108988,-14.226149,0.9999993,6.632265e-07,0.9999993,6.6322656e-07,0.0,5.684342e-14,0
35580,-0.70783615,1.1737114,1.8815476,0.13221122,0.8677888,0.13221121,0.8677888,1.4901161e-08,0.0,0
35581,2.3549793,-1.8878835,-4.2428627,0.9858371,0.014162936,0.9858371,0.014162936,0.0,0.0,0
35582,4.0856643,-3.588132,-7.673796,0.99953544,0.00046463363,0.99953544,0.0004646339,0.0,2.6193447e-10,0
35583,12.145328,-11.621722,-23.76705,1.0,4.7654138e-11,1.0,4.7654228e-11,0.0,9.020562e-17,0
35584,13.317834,-12.527471,-25.845304,1.0,5.9638522e-12,1.0,5.9638522e-12,0.0,0.0,0
35585,-0.58989096,1.2367841,1.826675,0.13863486,0.8613652,0.13863486,0.8613652,0.0,0.0,0
35586,9.63592,-10.071643,-19.707561,1.0,2.7613076e-09,1.0,2.7613076e-09,0.0,0.0,0
35587,4.8664713,-5.1190624,-9.985534,0.999954,4.605935e-05,0.999954,4.605935e-05,0.0,0.0,0
35588,4.1736364,-3.8267083,-8.000345,0.9996648,0.00033523442,0.9996648,0.00033523442,0.0,0.0,0
35589,16.437078,-15.695237,-32.132317,1.0,1.10946146e-14,1.0,1.1094614e-14,0.0,8.4703295e-22,0
35590,-0.29769862,0.36404574,0.66174436,0.3403479,0.6596521,0.34034786,0.6596522,2.9802322e-08,5.9604645e-08,1
35591,8.841539,-7.9148335,-16.756372,1.0,5.2820184e-08,1.0,5.2820187e-08,0.0,3.5527137e-15,0
35592,9.725392,-9.324516,-19.049908,1.0,5.330037e-09,1.0,5.330037e-09,0.0,0.0,0
35593,2.769228,-2.202605,-4.971833,0.9931172,0.006882731,0.9931172,0.006882731,0.0,0.0,0
35594,9.74333,-8.658787,-18.402117,1.0,1.0187374e-08,1.0,1.0187373e-08,0.0,8.881784e-16,0
35595,-8.127661,10.325235,18.452896,9.68298e-09,1.0,9.68298e-09,1.0,0.0,0.0,1
35596,8.668424,-8.1877775,-16.856201,1.0,4.7801866e-08,1.0,4.7801866e-08,0.0,0.0,0
35597,-3.526629,4.9111423,8.437771,0.00021648544,0.9997836,0.00021648544,0.9997836,0.0,0.0,1
35598,0.13385364,0.119535305,-0.0143183395,0.5035795,0.49642047,0.50357956,0.49642047,5.9604645e-08,0.0,0
35599,8.713388,-7.9537907,-16.66718,1.0,5.7747886e-08,1.0,5.7747883e-08,0.0,3.5527137e-15,0
35600,8.7764635,-7.8126454,-16.58911,0.9999999,6.243689e-08,0.9999999,6.243689e-08,0.0,0.0,0
35601,10.802099,-9.651396,-20.453495,1.0,1.3096643e-09,1.0,1.3096644e-09,0.0,1.110223e-16,0
35602,13.576635,-12.697395,-26.27403,1.0,3.884485e-12,1.0,3.884485e-12,0.0,0.0,0
35603,-0.6638054,1.1469748,1.8107803,0.14054385,0.8594561,0.14054385,0.8594561,0.0,0.0,0
35604,1.0254185,-0.79246914,-1.8178877,0.8603125,0.13968754,0.86031246,0.13968752,5.9604645e-08,1.4901161e-08,0
35605,10.950367,-11.444216,-22.394583,1.0,1.8799932e-10,1.0,1.8799931e-10,0.0,1.3877788e-17,0
35606,10.760367,-9.664113,-20.42448,1.0,1.3482202e-09,1.0,1.3482202e-09,0.0,0.0,0
35607,5.3122487,-4.517042,-9.82929,0.9999461,5.3848053e-05,0.9999461,5.3848056e-05,0.0,3.637979e-12,0
35608,13.501238,-12.876265,-26.377502,1.0,3.502646e-12,1.0,3.502646e-12,0.0,0.0,0
35609,0.25443244,-0.28405803,-0.5384905,0.63146114,0.36853877,0.63146114,0.3685388,0.0,2.9802322e-08,0
35610,-0.7684646,1.1460776,1.9145422,0.12847142,0.87152857,0.12847142,0.87152857,0.0,0.0,0
35611,12.969524,-12.37553,-25.345055,1.0,9.835187e-12,1.0,9.835187e-12,0.0,0.0,0
35612,8.4162445,-7.452176,-15.868421,0.9999999,1.2836081e-07,0.9999999,1.2836081e-07,0.0,0.0,0
35613,6.5703297,-6.3439145,-12.914244,0.9999975,2.462715e-06,0.9999975,2.462715e-06,0.0,0.0,0
35614,4.014695,-3.8045056,-7.8192005,0.9995982,0.0004017814,0.9995982,0.0004017814,0.0,0.0,0
35615,5.2329626,-4.64097,-9.873933,0.9999485,5.1497136e-05,0.9999485,5.149714e-05,0.0,3.637979e-12,0
35616,8.532202,-8.924677,-17.456879,1.0,2.6216453e-08,1.0,2.6216455e-08,0.0,1.7763568e-15,0
35617,12.011115,-11.587416,-23.59853,1.0,5.6401248e-11,1.0,5.6401248e-11,0.0,0.0,0
35618,0.8057468,-0.59854126,-1.404288,0.8028635,0.19713655,0.8028635,0.19713654,0.0,1.4901161e-08,0
35619,2.887473,-2.595541,-5.483014,0.9958604,0.0041395742,0.9958604,0.0041395742,0.0,0.0,0
35620,9.701811,-9.250009,-18.95182,1.0,5.879346e-09,1.0,5.8793455e-09,0.0,4.440892e-16,0
35621,7.051535,-6.526276,-13.577811,0.9999987,1.2683261e-06,0.9999987,1.2683261e-06,0.0,0.0,0
35622,-4.791489,7.1733646,11.964853,6.363961e-06,0.9999937,6.363961e-06,0.9999937,0.0,0.0,1
35623,-7.1518197,9.107732,16.259552,8.68093e-08,0.9999999,8.6809294e-08,0.9999999,7.1054274e-15,0.0,1
35624,3.260092,-2.9142282,-6.17432,0.9979221,0.0020778943,0.9979221,0.0020778943,0.0,0.0,0
35625,0.10733333,0.3692938,0.26196048,0.43488184,0.56511813,0.43488184,0.5651182,0.0,5.9604645e-08,0
35626,3.4977734,-2.9635987,-6.4613724,0.99843985,0.0015602118,0.99843985,0.0015602116,0.0,1.1641532e-10,0
35627,6.1827908,-5.582141,-11.764932,0.99999225,7.772339e-06,0.99999225,7.772339e-06,0.0,0.0,0
35628,14.573686,-13.917259,-28.490944,1.0,4.2319476e-13,1.0,4.2319476e-13,0.0,0.0,0
35629,7.2268686,-6.774051,-14.000919,0.99999917,8.3076395e-07,0.99999917,8.3076395e-07,0.0,0.0,0
35630,11.223023,-9.990616,-21.213638,1.0,6.1239824e-10,1.0,6.1239824e-10,0.0,0.0,0
35631,4.5205507,-4.584713,-9.105264,0.9998889,0.00011106724,0.9998889,0.00011106724,0.0,0.0,0
35632,12.164649,-11.498582,-23.66323,1.0,5.2867575e-11,1.0,5.2867575e-11,0.0,0.0,0
35633,-4.256484,5.4986525,9.7551365,5.7992635e-05,0.99994195,5.7992635e-05,0.99994195,0.0,0.0,1
35634,5.8265224,-5.0596495,-10.886171,0.9999813,1.8714909e-05,0.9999813,1.8714909e-05,0.0,0.0,0
